province,cases,deaths,recoveries,date
Nangarhar,1789.0,104.0,1147.0,2020-11-26
Balkh,2940.0,119.0,1701.0,2020-11-26
Hirat,7557.0,283.0,6481.0,2020-11-26
Kabul,16123.0,624.0,14569.0,2020-11-26
Khost,444.0,38.0,389.0,2020-11-26
Dykundi,889.0,17.0,750.0,2020-11-26
Paktya,1265.0,38.0,1134.0,2020-11-26
Panjsher,313.0,17.0,274.0,2020-11-26
Faryab,260.0,17.0,237.0,2020-11-26
Nuristan,97.0,4.0,38.0,2020-11-26
Urozgan,88.0,4.0,70.0,2020-11-26
Laghman,427.0,5.0,151.0,2020-11-26
Sar-E Pol,136.0,6.0,124.0,2020-11-26
Paktika,229.0,6.0,199.0,2020-11-26
Jawzjan,200.0,6.0,188.0,2020-11-26
Kapisa,291.0,11.0,193.0,2020-11-26
Kunduz,803.0,28.0,440.0,2020-11-26
Bamyan,947.0,12.0,707.0,2020-11-26
Badghis,715.0,12.0,634.0,2020-11-26
Badakhshan,514.0,12.0,384.0,2020-11-26
Nimroz,475.0,12.0,409.0,2020-11-26
Zabul,251.0,13.0,207.0,2020-11-26
Ghor,559.0,13.0,184.0,2020-11-26
Samangan,337.0,14.0,311.0,2020-11-26
Farah,452.0,15.0,80.0,2020-11-26
Kunar,439.0,19.0,382.0,2020-11-27
Parwan,592.0,21.0,321.0,2020-11-27
Kunduz,803.0,28.0,440.0,2020-11-27
Helmand,241.0,30.0,204.0,2020-11-27
Baghlan,818.0,30.0,372.0,2020-11-27
Paktya,1286.0,38.0,1134.0,2020-11-27
Khost,444.0,38.0,389.0,2020-11-27
Nangarhar,1812.0,105.0,1147.0,2020-11-27
Takhar,1413.0,48.0,760.0,2020-11-27
Ghazni,744.0,67.0,603.0,2020-11-27
Wardak,364.0,18.0,309.0,2020-11-27
Balkh,2961.0,119.0,1701.0,2020-11-27
Hirat,7589.0,289.0,6515.0,2020-11-27
Kabul,16156.0,627.0,14572.0,2020-11-27
Kandahar,1947.0,39.0,1659.0,2020-11-27
Dykundi,889.0,17.0,750.0,2020-11-27
Logar,607.0,28.0,521.0,2020-11-27
Panjsher,313.0,17.0,274.0,2020-11-27
Faryab,260.0,17.0,237.0,2020-11-27
Urozgan,88.0,4.0,78.0,2020-11-27
Laghman,429.0,5.0,151.0,2020-11-27
Sar-E Pol,136.0,6.0,124.0,2020-11-27
Paktika,229.0,6.0,199.0,2020-11-27
Jawzjan,200.0,6.0,188.0,2020-11-27
Kapisa,291.0,11.0,193.0,2020-11-27
Bamyan,947.0,12.0,707.0,2020-11-27
Nuristan,98.0,4.0,38.0,2020-11-27
Badakhshan,514.0,12.0,384.0,2020-11-27
Zabul,252.0,13.0,207.0,2020-11-27
Nimroz,477.0,13.0,409.0,2020-11-27
Ghor,559.0,13.0,184.0,2020-11-27
Samangan,337.0,14.0,311.0,2020-11-27
Farah,452.0,15.0,80.0,2020-11-27
Badghis,715.0,12.0,634.0,2020-11-27
Parwan,606.0,23.0,321.0,2020-11-30
Logar,612.0,29.0,521.0,2020-11-30
Kunduz,814.0,29.0,440.0,2020-11-30
Helmand,248.0,30.0,204.0,2020-11-30
Baghlan,832.0,30.0,502.0,2020-11-30
Paktya,1300.0,38.0,1134.0,2020-11-30
Khost,444.0,38.0,389.0,2020-11-30
Ghazni,768.0,67.0,603.0,2020-11-30
Takhar,1575.0,52.0,776.0,2020-11-30
Nangarhar,1858.0,107.0,1147.0,2020-11-30
Balkh,3023.0,121.0,1742.0,2020-11-30
Hirat,7653.0,292.0,6515.0,2020-11-30
Kabul,16263.0,640.0,14754.0,2020-11-30
Badakhshan,555.0,20.0,420.0,2020-11-30
Kandahar,2012.0,39.0,1735.0,2020-11-30
Kunar,439.0,19.0,382.0,2020-11-30
Paktika,240.0,6.0,199.0,2020-11-30
Dykundi,892.0,17.0,805.0,2020-11-30
Wardak,365.0,18.0,309.0,2020-11-30
Urozgan,94.0,4.0,78.0,2020-11-30
Laghman,431.0,5.0,151.0,2020-11-30
Sar-E Pol,136.0,6.0,124.0,2020-11-30
Jawzjan,200.0,6.0,188.0,2020-11-30
Kapisa,291.0,11.0,193.0,2020-11-30
Bamyan,949.0,12.0,707.0,2020-11-30
Nuristan,98.0,4.0,38.0,2020-11-30
Nimroz,500.0,13.0,412.0,2020-11-30
Ghor,559.0,13.0,184.0,2020-11-30
Zabul,266.0,14.0,207.0,2020-11-30
Samangan,337.0,14.0,311.0,2020-11-30
Farah,465.0,15.0,80.0,2020-11-30
Panjsher,316.0,17.0,274.0,2020-11-30
Faryab,260.0,17.0,237.0,2020-11-30
Badghis,715.0,12.0,634.0,2020-11-30
Parwan,671.0,23.0,321.0,2020-12-07
Logar,636.0,29.0,521.0,2020-12-07
Helmand,269.0,30.0,209.0,2020-12-07
Kunduz,843.0,33.0,445.0,2020-12-07
Baghlan,882.0,33.0,611.0,2020-12-07
Paktya,1356.0,41.0,1134.0,2020-12-07
Khost,535.0,50.0,404.0,2020-12-07
Nangarhar,1950.0,115.0,1201.0,2020-12-07
Takhar,1645.0,59.0,1045.0,2020-12-07
Ghazni,792.0,70.0,635.0,2020-12-07
Balkh,3150.0,127.0,1823.0,2020-12-07
Hirat,7783.0,320.0,6652.0,2020-12-07
Kabul,16512.0,663.0,14944.0,2020-12-07
Badakhshan,555.0,21.0,459.0,2020-12-07
Kandahar,2124.0,51.0,1785.0,2020-12-07
Wardak,394.0,20.0,326.0,2020-12-07
Paktika,252.0,6.0,219.0,2020-12-07
Kunar,439.0,19.0,382.0,2020-12-07
Urozgan,100.0,4.0,84.0,2020-12-07
Laghman,449.0,5.0,151.0,2020-12-07
Sar-E Pol,154.0,6.0,124.0,2020-12-07
Nuristan,106.0,4.0,38.0,2020-12-07
Jawzjan,211.0,6.0,188.0,2020-12-07
Bamyan,951.0,12.0,707.0,2020-12-07
Badghis,720.0,12.0,634.0,2020-12-07
Faryab,286.0,19.0,237.0,2020-12-07
Ghor,566.0,13.0,184.0,2020-12-07
Farah,466.0,15.0,80.0,2020-12-07
Samangan,345.0,16.0,311.0,2020-12-07
Zabul,283.0,17.0,207.0,2020-12-07
Panjsher,326.0,17.0,274.0,2020-12-07
Kapisa,325.0,17.0,241.0,2020-12-07
Dykundi,910.0,18.0,866.0,2020-12-07
Nimroz,530.0,13.0,437.0,2020-12-07
Badakhshan,555.0,21.0,459.0,2020-12-08
Parwan,686.0,23.0,321.0,2020-12-08
Logar,636.0,29.0,521.0,2020-12-08
Helmand,278.0,31.0,214.0,2020-12-08
Kunduz,843.0,33.0,445.0,2020-12-08
Baghlan,882.0,33.0,611.0,2020-12-08
Paktya,1356.0,41.0,1134.0,2020-12-08
Ghazni,804.0,70.0,645.0,2020-12-08
Kandahar,2138.0,51.0,1793.0,2020-12-08
Takhar,1663.0,59.0,1045.0,2020-12-08
Nangarhar,1959.0,115.0,1201.0,2020-12-08
Balkh,3160.0,128.0,1826.0,2020-12-08
Hirat,7795.0,321.0,6667.0,2020-12-08
Wardak,398.0,20.0,326.0,2020-12-08
Khost,547.0,50.0,404.0,2020-12-08
Kabul,16557.0,665.0,14944.0,2020-12-08
Faryab,286.0,19.0,237.0,2020-12-08
Dykundi,910.0,18.0,866.0,2020-12-08
Kunar,439.0,19.0,382.0,2020-12-08
Nuristan,106.0,4.0,38.0,2020-12-08
Urozgan,104.0,4.0,84.0,2020-12-08
Laghman,457.0,5.0,151.0,2020-12-08
Sar-E Pol,154.0,6.0,124.0,2020-12-08
Jawzjan,211.0,6.0,188.0,2020-12-08
Bamyan,951.0,12.0,707.0,2020-12-08
Paktika,252.0,6.0,219.0,2020-12-08
Ghor,569.0,13.0,184.0,2020-12-08
Nimroz,532.0,14.0,437.0,2020-12-08
Farah,466.0,15.0,80.0,2020-12-08
Samangan,345.0,16.0,311.0,2020-12-08
Zabul,284.0,17.0,207.0,2020-12-08
Panjsher,334.0,17.0,274.0,2020-12-08
Kapisa,338.0,17.0,241.0,2020-12-08
Badghis,721.0,12.0,634.0,2020-12-08
Paktya,1356.0,41.0,1134.0,2020-12-09
Parwan,686.0,23.0,321.0,2020-12-09
Logar,636.0,29.0,521.0,2020-12-09
Helmand,278.0,31.0,214.0,2020-12-09
Kunduz,843.0,33.0,445.0,2020-12-09
Baghlan,882.0,33.0,611.0,2020-12-09
Kandahar,2150.0,51.0,1796.0,2020-12-09
Badakhshan,555.0,21.0,459.0,2020-12-09
Takhar,1686.0,59.0,1090.0,2020-12-09
Ghazni,804.0,70.0,645.0,2020-12-09
Nangarhar,1964.0,118.0,1201.0,2020-12-09
Balkh,3193.0,130.0,1831.0,2020-12-09
Hirat,7795.0,321.0,6667.0,2020-12-09
Kabul,16581.0,670.0,14946.0,2020-12-09
Khost,554.0,53.0,419.0,2020-12-09
Wardak,408.0,20.0,368.0,2020-12-09
Paktika,252.0,6.0,219.0,2020-12-09
Kunar,443.0,19.0,382.0,2020-12-09
Urozgan,107.0,4.0,84.0,2020-12-09
Laghman,459.0,5.0,151.0,2020-12-09
Sar-E Pol,156.0,6.0,124.0,2020-12-09
Nuristan,106.0,4.0,38.0,2020-12-09
Jawzjan,211.0,6.0,188.0,2020-12-09
Bamyan,951.0,12.0,707.0,2020-12-09
Badghis,721.0,12.0,634.0,2020-12-09
Faryab,286.0,19.0,237.0,2020-12-09
Nimroz,532.0,14.0,437.0,2020-12-09
Farah,466.0,15.0,80.0,2020-12-09
Samangan,345.0,16.0,311.0,2020-12-09
Zabul,294.0,17.0,207.0,2020-12-09
Panjsher,334.0,17.0,274.0,2020-12-09
Kapisa,338.0,17.0,241.0,2020-12-09
Dykundi,910.0,18.0,866.0,2020-12-09
Ghor,569.0,13.0,184.0,2020-12-09
Parwan,702.0,23.0,321.0,2020-12-10
Helmand,286.0,31.0,214.0,2020-12-10
Baghlan,904.0,33.0,611.0,2020-12-10
Kunduz,843.0,34.0,446.0,2020-12-10
Paktya,1366.0,42.0,1175.0,2020-12-10
Kandahar,2155.0,51.0,1798.0,2020-12-10
Ghazni,804.0,70.0,645.0,2020-12-10
Takhar,1686.0,59.0,1090.0,2020-12-10
Wardak,408.0,22.0,368.0,2020-12-10
Nangarhar,1968.0,118.0,1201.0,2020-12-10
Balkh,3207.0,133.0,1836.0,2020-12-10
Hirat,7825.0,325.0,6685.0,2020-12-10
Kabul,16604.0,673.0,14946.0,2020-12-10
Khost,554.0,53.0,419.0,2020-12-10
Badakhshan,555.0,21.0,459.0,2020-12-10
Logar,648.0,29.0,521.0,2020-12-10
Nuristan,106.0,4.0,38.0,2020-12-10
Kunar,451.0,19.0,382.0,2020-12-10
Urozgan,107.0,4.0,84.0,2020-12-10
Laghman,466.0,5.0,151.0,2020-12-10
Sar-E Pol,156.0,6.0,124.0,2020-12-10
Jawzjan,211.0,6.0,188.0,2020-12-10
Paktika,252.0,8.0,219.0,2020-12-10
Bamyan,958.0,12.0,707.0,2020-12-10
Badghis,721.0,12.0,634.0,2020-12-10
Faryab,286.0,19.0,237.0,2020-12-10
Nimroz,543.0,14.0,437.0,2020-12-10
Farah,466.0,15.0,80.0,2020-12-10
Samangan,345.0,16.0,311.0,2020-12-10
Zabul,296.0,17.0,207.0,2020-12-10
Panjsher,334.0,17.0,274.0,2020-12-10
Kapisa,359.0,17.0,241.0,2020-12-10
Dykundi,911.0,18.0,866.0,2020-12-10
Ghor,570.0,13.0,184.0,2020-12-10
